County,SecondDate,Cases_Change,Cases_Change%,Cases_Level_x,Transit_Change,Transit_Change%,Transit_Level,Cases_Level_y,Driving_Change,Driving_Change%,Driving_Level,Cases_Level,Walking_Change,Walking_Change%,Walking_Level,Table_Change,Table_Change%,Table_Level
2287,Monroe,2021-02-26,-86,-0.41148325358851673,123,-0.6000000000000014,-0.011867088607594964,49.96,123,19.53,0.17065711289758828,133.97,123,32.379999999999995,0.2729495068701003,151.01,9.610000000000007,0.2833972279563553,43.52
2288,Nassau,2021-02-26,47,0.06762589928057554,742,3.8000000000000043,0.061828831760494696,65.26,742,13.590000000000003,0.12274205202312143,124.31,742,19.169999999999987,0.1549090909090908,142.92,9.610000000000007,0.2833972279563553,43.52
2289,New York,2021-02-26,18,0.02702702702702703,684,7.589999999999996,0.19411764705882342,46.69,684,11.510000000000005,0.18255352894528162,74.56,684,12.310000000000002,0.30260570304818096,52.99,9.610000000000007,0.2833972279563553,43.52
2290,Onondaga,2021-02-26,-24,-0.24742268041237114,73,0.8699999999999903,0.010181392627267295,86.32,73,21.580000000000013,0.18918208117822402,135.65,73,21.25,0.21982000620668252,117.92,9.610000000000007,0.2833972279563553,43.52
2291,Queens,2021-02-26,-56,-0.04697986577181208,1136,4.309999999999995,0.07201336675020878,64.16,1136,15.980000000000004,0.15096835144071805,121.83,1136,7.939999999999998,0.08205022217629429,104.71,9.610000000000007,0.2833972279563553,43.52
2292,Richmond,2021-02-26,-63,-0.2135593220338983,232,2.1400000000000006,0.0321369575011263,68.73,232,13.989999999999995,0.12437766714082499,126.47,232,10.949999999999989,0.09103757898237437,131.23,9.610000000000007,0.2833972279563553,43.52
2293,Suffolk,2021-02-26,-46,-0.0638002773925104,675,5.209999999999994,0.07970016827290796,70.58,675,15.780000000000001,0.14250880520184234,126.51,675,22.27000000000001,0.14659031068983683,174.19,9.610000000000007,0.2833972279563553,43.52
2294,Westchester,2021-02-26,-97,-0.16753022452504318,482,4.600000000000001,0.07280785058562839,67.78,482,14.990000000000009,0.14737980532887632,116.7,482,20.470000000000013,0.18360391066463372,131.96,9.610000000000007,0.2833972279563553,43.52
2295,Albany,2021-03-02,-1,-0.023809523809523808,41,2.7099999999999937,0.030656108597284994,91.11,41,5.230000000000004,0.0535805757606803,102.84,41,4.700000000000003,0.042537786224997765,115.19,2.5,0.09502090459901177,28.810000000000002
2296,Bronx,2021-03-02,2,0.0028368794326241137,707,-0.9399999999999977,-0.013738672902660008,67.48,707,5.25,0.05058290779458522,109.04,707,2.1300000000000097,0.020559845559845653,105.73,2.5,0.09502090459901177,28.810000000000002
2297,Erie,2021-03-02,-52,-0.2549019607843137,152,-2.8399999999999963,-0.045880452342487825,59.06,152,8.060000000000002,0.08162025316455698,106.81,152,12.189999999999998,0.09703096394173365,137.82,2.5,0.09502090459901177,28.810000000000002
2298,Kings,2021-03-02,92,0.08502772643253234,1174,0.36999999999999744,0.0057930170659151,64.24,1174,5.6499999999999915,0.05501460564751696,108.35,1174,0.030000000000001137,0.00035265075819914353,85.1,2.5,0.09502090459901177,28.810000000000002
2299,Monroe,2021-03-02,-56,-0.4117647058823529,80,3.8800000000000026,0.08236043302908093,50.99,80,9.760000000000005,0.095303193047554,112.17,80,17.540000000000006,0.1634212242616231,124.87,2.5,0.09502090459901177,28.810000000000002
2300,Nassau,2021-03-02,23,0.04114490161001789,582,-2.9200000000000017,-0.048440610484406135,57.36,582,3.8599999999999994,0.039830770818285004,100.77,582,0.9699999999999989,0.008935974205435272,109.52,2.5,0.09502090459901177,28.810000000000002
2301,New York,2021-03-02,-111,-0.17535545023696683,522,0.75,0.021904205607476634,34.99,522,2.3699999999999974,0.044624364526454484,55.48,522,-0.3400000000000034,-0.009982384028185654,33.72,2.5,0.09502090459901177,28.810000000000002
2302,Onondaga,2021-03-02,-5,-0.11904761904761904,37,8.569999999999993,0.12286738351254471,78.32,37,5.890000000000001,0.055914182646667934,111.23,37,8.91000000000001,0.11340206185567026,87.48,2.5,0.09502090459901177,28.810000000000002
2303,Queens,2021-03-02,96,0.09421000981354269,1115,-2.8200000000000003,-0.04796734138458922,55.97,1115,-0.060000000000002274,-0.000623311863702496,96.2,1115,-2.280000000000001,-0.02528837622005325,87.88,2.5,0.09502090459901177,28.810000000000002
2304,Richmond,2021-03-02,-59,-0.22433460076045628,204,0.5700000000000074,0.008593396653098257,66.9,204,8.269999999999996,0.08302379279188833,107.88,204,3.5500000000000114,0.0328399629972249,111.65,2.5,0.09502090459901177,28.810000000000002
2305,Suffolk,2021-03-02,-77,-0.13391304347826086,498,-2.219999999999999,-0.033851784080512336,63.36,498,3.6099999999999994,0.03564727954971857,104.88,498,4.369999999999976,0.03270713269964805,137.98,2.5,0.09502090459901177,28.810000000000002
2306,Westchester,2021-03-02,-34,-0.0918918918918919,336,-2.0700000000000003,-0.03428287512421332,58.31,336,3.3999999999999915,0.03663398340696036,96.21,336,3.589999999999989,0.03460908126867819,107.32,2.5,0.09502090459901177,28.810000000000002
2307,Albany,2021-03-03,13,0.3170731707317073,54,10.709999999999994,0.11755021402700026,101.82,54,4.959999999999994,0.04823026059898866,107.8,54,19.060000000000002,0.16546575223543714,134.25,8.239999999999995,0.28601180145782695,37.05
2308,Bronx,2021-03-03,-124,-0.1753889674681754,583,5.140000000000001,0.07617071724955543,72.62,583,3.6499999999999915,0.033473954512105566,112.69,583,8.649999999999991,0.08181216305684282,114.38,8.239999999999995,0.28601180145782695,37.05
2309,Erie,2021-03-03,66,0.4342105263157895,218,-0.740000000000002,-0.012529630883846968,58.32,218,4.259999999999991,0.03988390600131065,111.07,218,7.200000000000017,0.05224205485415772,145.02,8.239999999999995,0.28601180145782695,37.05
2310,Kings,2021-03-03,-91,-0.07751277683134583,1083,6.320000000000007,0.09838107098381084,70.56,1083,7.890000000000001,0.07281956622058146,116.24,1083,14.920000000000002,0.17532314923619274,100.02,8.239999999999995,0.28601180145782695,37.05
2311,Monroe,2021-03-03,39,0.4875,119,-3.1400000000000006,-0.061580702098450686,47.85,119,3.9299999999999926,0.03503610591067124,116.1,119,-6.030000000000001,-0.04829022183070394,118.84,8.239999999999995,0.28601180145782695,37.05
2312,Nassau,2021-03-03,18,0.030927835051546393,600,7.670000000000002,0.13371687587168762,65.03,600,6.88000000000001,0.06827428798253458,107.65,600,11.299999999999997,0.10317750182615046,120.82,8.239999999999995,0.28601180145782695,37.05
2313,New York,2021-03-03,-92,-0.17624521072796934,430,4.43,0.12660760217204914,39.42,430,5.380000000000003,0.09697188175919255,60.86,430,8.120000000000005,0.2408066429418744,41.84,8.239999999999995,0.28601180145782695,37.05
2314,Onondaga,2021-03-03,36,0.972972972972973,73,3.280000000000001,0.041879468845761,81.6,73,5.269999999999996,0.04737930414456528,116.5,73,6.75,0.07716049382716049,94.23,8.239999999999995,0.28601180145782695,37.05
2315,Queens,2021-03-03,-242,-0.21704035874439462,873,5.710000000000001,0.10201893871716992,61.68,873,8.959999999999994,0.09313929313929308,105.16,873,9.790000000000006,0.11140191169776976,97.67,8.239999999999995,0.28601180145782695,37.05
2316,Richmond,2021-03-03,8,0.0392156862745098,212,-1.0100000000000051,-0.015097159940209343,65.89,212,4.410000000000011,0.040878754171301546,112.29,212,6.539999999999992,0.05857590685176885,118.19,8.239999999999995,0.28601180145782695,37.05
2317,Suffolk,2021-03-03,71,0.142570281124498,569,6.730000000000004,0.1062184343434344,70.09,569,7.240000000000009,0.06903127383676591,112.12,569,11.700000000000017,0.08479489781127712,149.68,8.239999999999995,0.28601180145782695,37.05
2318,Westchester,2021-03-03,94,0.27976190476190477,430,6.969999999999999,0.11953352769679298,65.28,430,5.160000000000011,0.05363267851574692,101.37,430,11.940000000000012,0.11125605665300049,119.26,8.239999999999995,0.28601180145782695,37.05
2319,Albany,2021-03-04,-9,-0.16666666666666666,45,-12.179999999999993,-0.1196228638774307,89.64,45,0.6899999999999977,0.0064007421150278085,108.49,45,-9.11,-0.0678584729981378,125.14,-7.959999999999994,-0.21484480431848837,29.090000000000003
2320,Bronx,2021-03-04,167,0.2864493996569468,750,-2.1500000000000057,-0.029606169099421722,70.47,750,-0.37999999999999545,-0.003372082704765245,112.31,750,-7.039999999999992,-0.061549221891939086,107.34,-7.959999999999994,-0.21484480431848837,29.090000000000003
2321,Erie,2021-03-04,52,0.23853211009174313,270,3.25,0.05572702331961591,61.57,270,-0.1799999999999926,-0.0016205996218600217,110.89,270,2.4099999999999966,0.01661839746241895,147.43,-7.959999999999994,-0.21484480431848837,29.090000000000003
2322,Kings,2021-03-04,76,0.07017543859649122,1159,-2.9099999999999966,-0.041241496598639404,67.65,1159,-3.8299999999999983,-0.032949070887818295,112.41,1159,-6.920000000000002,-0.06918616276744653,93.1,-7.959999999999994,-0.21484480431848837,29.090000000000003
2323,Monroe,2021-03-04,-7,-0.058823529411764705,112,0.7299999999999969,0.01525600835945657,48.58,112,2.180000000000007,0.018776916451335116,118.28,112,1.4299999999999926,0.012032985526758605,120.27,-7.959999999999994,-0.21484480431848837,29.090000000000003
2324,Nassau,2021-03-04,87,0.145,687,-1.7800000000000011,-0.027371982162079058,63.25,687,-0.07000000000000739,-0.0006502554575012298,107.58,687,-3.1099999999999994,-0.025740771395464324,117.71,-7.959999999999994,-0.21484480431848837,29.090000000000003
2325,New York,2021-03-04,187,0.43488372093023253,617,-1.1499999999999986,-0.029173008625063383,38.27,617,0.04999999999999716,0.0008215576733486224,60.91,617,-2.4200000000000017,-0.05783938814531552,39.42,-7.959999999999994,-0.21484480431848837,29.090000000000003
2326,Onondaga,2021-03-04,-29,-0.3972602739726027,44,-2.219999999999999,-0.027205882352941163,79.38,44,3.6200000000000045,0.031072961373390596,120.12,44,8.849999999999994,0.09391913403374715,103.08,-7.959999999999994,-0.21484480431848837,29.090000000000003
2327,Queens,2021-03-04,232,0.26575028636884307,1105,-2.770000000000003,-0.044909208819714705,58.91,1105,-2.700000000000003,-0.025675161658425285,102.46,1105,-4.320000000000007,-0.04423057233541525,93.35,-7.959999999999994,-0.21484480431848837,29.090000000000003
2328,Richmond,2021-03-04,66,0.3113207547169811,278,3.219999999999999,0.04886932766732431,69.11,278,0.3299999999999983,0.002938819129040861,112.62,278,-1.1400000000000006,-0.009645486081732808,117.05,-7.959999999999994,-0.21484480431848837,29.090000000000003
2329,Suffolk,2021-03-04,85,0.14938488576449913,654,-1.7600000000000051,-0.02511057212155807,68.33,654,-0.23000000000000398,-0.0020513735283625044,111.89,654,-4.210000000000008,-0.028126670229823677,145.47,-7.959999999999994,-0.21484480431848837,29.090000000000003
2330,Westchester,2021-03-04,-15,-0.03488372093023256,415,-3.8999999999999986,-0.059742647058823505,61.38,415,-0.5100000000000051,-0.005031074282332101,100.86,415,-9.730000000000004,-0.08158644977360392,109.53,-7.959999999999994,-0.21484480431848837,29.090000000000003
2331,Albany,2021-03-05,39,0.8666666666666667,84,7.420000000000002,0.08277554663096834,97.06,84,12.930000000000007,0.11918149138169423,121.42,84,19.13000000000001,0.15286878695860645,144.27,7.169999999999995,0.24647645238913696,36.26
2332,Bronx,2021-03-05,-33,-0.044,717,5.010000000000005,0.07109408258833554,75.48,717,19.319999999999993,0.17202386252337273,131.63,717,13.939999999999998,0.12986771008011921,121.28,7.169999999999995,0.24647645238913696,36.26
2333,Erie,2021-03-05,15,0.05555555555555555,285,8.330000000000005,0.13529316225434473,69.9,285,17.14999999999999,0.15465776896023078,128.04,285,30.579999999999984,0.20742047073187264,178.01,7.169999999999995,0.24647645238913696,36.26
2334,Kings,2021-03-05,88,0.07592752372735116,1247,8.36,0.1235772357723577,76.01,1247,14.210000000000008,0.12641224090383427,126.62,1247,10.570000000000007,0.11353383458646625,103.67,7.169999999999995,0.24647645238913696,36.26
2335,Monroe,2021-03-05,65,0.5803571428571429,177,0.9500000000000028,0.01955537258130924,49.53,177,18.060000000000002,0.1526885356780521,136.34,177,22.000000000000014,0.18292175937474028,142.27,7.169999999999995,0.24647645238913696,36.26
2336,Nassau,2021-03-05,102,0.14847161572052403,789,2.2099999999999937,0.034940711462450494,65.46,789,16.090000000000003,0.14956311582078458,123.67,789,17.959999999999994,0.15257837057174406,135.67,7.169999999999995,0.24647645238913696,36.26
2337,New York,2021-03-05,36,0.05834683954619125,653,8.719999999999999,0.22785471648811073,46.99,653,12.480000000000004,0.2048924642915778,73.39,653,11.32,0.2871638762049721,50.74,7.169999999999995,0.24647645238913696,36.26
2338,Onondaga,2021-03-05,31,0.7045454545454546,75,15.710000000000008,0.1979087931468885,95.09,75,18.859999999999985,0.15700965700965688,138.98,75,19.230000000000004,0.18655413271245638,122.31,7.169999999999995,0.24647645238913696,36.26
2339,Queens,2021-03-05,23,0.02081447963800905,1128,3.9000000000000057,0.06620268205737576,62.81,1128,15.080000000000013,0.1471793870778842,117.54,1128,10.91000000000001,0.11687198714515278,104.26,7.169999999999995,0.24647645238913696,36.26
2340,Richmond,2021-03-05,39,0.14028776978417265,317,2.7900000000000063,0.04037042396180012,71.9,317,20.569999999999993,0.182649618185047,133.19,317,19.16000000000001,0.16369073045706972,136.21,7.169999999999995,0.24647645238913696,36.26
2341,Suffolk,2021-03-05,96,0.14678899082568808,750,9.930000000000007,0.14532416215425153,78.26,750,17.190000000000012,0.15363303244257764,129.08,750,25.310000000000002,0.17398776380009626,170.78,7.169999999999995,0.24647645238913696,36.26
2342,Westchester,2021-03-05,63,0.15180722891566265,478,4.880000000000003,0.07950472466601503,66.26,478,17.439999999999998,0.17291294864168152,118.3,478,18.22,0.16634711951063635,127.75,7.169999999999995,0.24647645238913696,36.26
2343,Albany,2021-03-09,-11,-0.1746031746031746,52,2.469999999999999,0.026212458877215312,96.7,52,8.510000000000005,0.08738960772232497,105.89,52,19.659999999999997,0.17180809228349206,134.09,7.920000000000002,0.35013262599469497,30.540000000000006
2344,Bronx,2021-03-09,187,0.3596153846153846,707,4.88000000000001,0.07200826324332316,72.65,707,9.120000000000005,0.08649468892261006,114.56,707,14.670000000000002,0.14289888953828173,117.33,7.920000000000002,0.35013262599469497,30.540000000000006
2345,Erie,2021-03-09,18,0.10650887573964497,187,-3.200000000000003,-0.047169811320754755,64.64,187,8.41000000000001,0.08216902784562785,110.76,187,17.539999999999992,0.13210815696316933,150.31,7.920000000000002,0.35013262599469497,30.540000000000006
2346,Kings,2021-03-09,373,0.4526699029126214,1197,8.769999999999996,0.13692427790788442,72.82,1197,9.489999999999995,0.0916376979528775,113.05,1197,19.5,0.22785697592895537,105.08,7.920000000000002,0.35013262599469497,30.540000000000006
2347,Monroe,2021-03-09,-45,-0.35714285714285715,81,8.190000000000005,0.1683107274969175,56.85,81,8.310000000000002,0.07736709803556469,115.72,81,15.040000000000006,0.1361455598805106,125.51,7.920000000000002,0.35013262599469497,30.540000000000006
2348,Nassau,2021-03-09,159,0.3509933774834437,612,3.0900000000000034,0.0503175378602834,64.5,612,7.349999999999994,0.07421993335352918,106.38,612,16.060000000000002,0.1439971308168206,127.59,7.920000000000002,0.35013262599469497,30.540000000000006
2349,New York,2021-03-09,103,0.23094170403587444,549,4.489999999999995,0.1267645398080179,39.91,549,5.960000000000001,0.10816696914700545,61.06,549,9.43,0.2608575380359613,45.58,7.920000000000002,0.35013262599469497,30.540000000000006
2350,Onondaga,2021-03-09,-25,-0.423728813559322,34,-9.739999999999995,-0.1162013839179193,74.08,34,6.049999999999997,0.05398893449937531,118.11,34,10.329999999999998,0.11820574436434372,97.72,7.920000000000002,0.35013262599469497,30.540000000000006
2351,Queens,2021-03-09,286,0.3261117445838084,1163,3.720000000000006,0.06380789022298466,62.02,1163,6.609999999999999,0.06828512396694214,103.41,1163,10.189999999999998,0.11032914681680378,102.55,7.920000000000002,0.35013262599469497,30.540000000000006
2352,Richmond,2021-03-09,93,0.43457943925233644,307,5.350000000000001,0.08486675126903556,68.39,307,7.8999999999999915,0.07679595606104783,110.77,307,15.510000000000005,0.1463759909399774,121.47,7.920000000000002,0.35013262599469497,30.540000000000006
2353,Westchester,2021-03-09,100,0.37037037037037035,370,-0.010000000000005116,-0.00016310552927752595,61.3,370,6.660000000000011,0.07064813832608477,100.93,370,16.0,0.15494867325198527,119.26,7.920000000000002,0.35013262599469497,30.540000000000006
2354,Albany,2021-03-10,-3,-0.057692307692307696,49,-5.88000000000001,-0.060806618407445806,90.82,49,4.549999999999997,0.04296911889696853,110.44,49,4.0,0.029830710716682824,138.09,0.19999999999998863,0.0065487884741319115,30.739999999999995
2355,Bronx,2021-03-10,-176,-0.24893917963224893,531,1.0300000000000011,0.014177563661390242,73.68,531,-1.4500000000000028,-0.012657122905027957,113.11,531,-1.9500000000000028,-0.01661979033495272,115.38,0.19999999999998863,0.0065487884741319115,30.739999999999995
2356,Erie,2021-03-10,9,0.0481283422459893,196,3.1500000000000057,0.04873143564356444,67.79,196,7.069999999999993,0.06383170819790532,117.83,196,23.00999999999999,0.1530836271705142,173.32,0.19999999999998863,0.0065487884741319115,30.739999999999995
2357,Kings,2021-03-10,-278,-0.2322472848788638,919,-2.0799999999999983,-0.028563581433672047,70.74,919,2.0600000000000023,0.01822202565236623,115.11,919,-6.810000000000002,-0.06480776551199088,98.27,0.19999999999998863,0.0065487884741319115,30.739999999999995
2358,Monroe,2021-03-10,-4,-0.04938271604938271,77,-2.1099999999999994,-0.03711521547933156,54.74,77,9.189999999999998,0.07941583131697198,124.91,77,27.709999999999994,0.22077922077922071,153.22,0.19999999999998863,0.0065487884741319115,30.739999999999995
